colors,description,images,price,product_info,rating,title
,"Available for Waist 19"" - 63"" | Petite - Tall,Comfy and light, these hand Tie Dyed shorts are perfect for anyone who enjoys a breakfast by the waves. It is made from 100% cotton, with elasticated waist for the ease of wearing and patch pockets to carry your stuff. Get out in the sun wearing these shorts with a white spaghetti top and slide sandals.,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT25,---------------------------,TIE DYE,Tie Dye is a resist process of dyeing that involves folding, twisting, pleating, or crumpling the fabric and then binding it, by hand. This helps to cover the parts to be left uncolored. Next, the fabric is dyed, leaving beautiful prints. The ancient 'Bandhani,' or Indian Tie Dye technique began around 5000 years ago in Rajasthan and Gujarat.,Read more about Hand Tie Dye,Handmade - With Love, For You, By Us.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-411870_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-570714_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-751966_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-718582_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-521735_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-238076_160x.jpg?v=1626187030,//cdn.shopify.com/s/files/1/0534/2501/2925/products/aqua-blue-tie-dye-short-shorts-short-shorts-184257_160x.jpg?v=1626187030","₹3,390","Craft: Tie Dye,Primary Fabric: 100% Cotton - Hand Tie Dyed in Sanganer (Rajasthan),This is a lined garment,Pattern: Solid, Stripes,Color: Blue,Button Type: Shell,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Half Elasticated Waist,This garment has Slash Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Comfort Fit,Drawstring at both sides",0.00,Aqua Blue Hand Tie Dyed Short Shorts
"Grape Wine,Ash Grey,English Rose","Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT48B,---------------------------,100% COTTON,100% Cotton is the epitome of versatility and longevity. It is breathable and super absorbent, keeping you fresh all day. Cotton does not retain odor and has been a staple fabric for years.,It's good for your skin and the planet.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-753382_160x.jpg?v=1630140008,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-251847_160x.jpg?v=1611242357,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-143366_160x.jpg?v=1611242357,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-352315_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-380806_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-199819_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-281145_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-784625_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-184982_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-401506_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-278156_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-497811_160x.jpg?v=1611242358,//cdn.shopify.com/s/files/1/0534/2501/2925/products/ash-grey-flannel-convertible-pant-shorts-pant-shorts-401993_160x.jpg?v=1611242358","₹4,630","Primary Fabric: 100% Cotton Flannel,Pattern: Solid,Color: Ash Grey,Button Type: Shell,Style: Convertible Straight Cargo Pant Shorts,Length: Ankle Length when worn as Pant. Mid-Thigh Length when worn as Shorts,Mid Rise waist,Half Elasticated Waist,This garment has Slash Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Relaxed Fit,Exposed Zip at Front",0.00,Ash Grey Flannel Convertible Pant Shorts
,"Available for Waist 19"" - 63"" | Petite - Tall,When summer gets too hot to bear, compete it with your hot pants. It has soft cotton fabric, relaxed fit, and inseam pockets to keep you snug. Get out in the sun any day or to a brunch wearing these hot pants with a black top.,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT16,---------------------------,BAGRU HAND BLOCK PRINT,Bagru hand-block printing originated from one of the most famous centers of hand block printing in Bagru, Rajasthan. Firstly, a plain bright fabric is tinted yellow using Harda powder. Then, natural colors such as red, black, and maroon are used for printing using carved wooden blocks.,The more blocks used, the more detailed the Bagru print is.,Read more about Bagru Hand-Block Print,Handmade - With Love, For You, By Us.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-329598_160x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-731406_160x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-145244_160x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-287497_160x.jpg?v=1626171553,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-mid-rise-hot-pants-hot-pants-shorts-203071_160x.jpg?v=1626171553","₹2,760","Craft: Bagru Hand Block Print,Primary Fabric: 100% Cotton - Natural Dyed, Hand Block Printed in Bagru (Rajasthan),Pattern: Floral, Contemporary,Color: Brick Red,Style: Hot Pants,Length: Mid-Thigh Length,Mid Rise waist,Waistbandless,This garment has Inseam Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Slim Fit,Exposed Zip at the Front,Belt Loops",0.00,Brick Red Block Print Floral Hot Pants
,"Available for Waist 19"" - 63"" | Petite - Tall,Nothing's better than a pair of mint green shorts on a hot sunny day. Made from 100% cotton chambray, it is soft, breezy, and comfortable to wear. It features a half elasticated waist for a snug fit and inseam pockets to carry your stuff. These gathered shorts can be perfectly paired with a blue top and slide sandals.,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT24,---------------------------,100% COTTON,100% Cotton is the epitome of versatility and longevity. It is breathable and super absorbent, keeping you fresh all day. Cotton does not retain odor and has been a staple fabric for years.,It's good for your skin and the planet.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-179758_160x.jpg?v=1626280045,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-310386_160x.jpg?v=1626280045,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-632889_160x.jpg?v=1626280045,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-532215_160x.jpg?v=1626280045,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-981076_160x.jpg?v=1626280045,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-cotton-chambray-short-shorts-short-shorts-542178_160x.jpg?v=1626280045","₹3,200","Primary Fabric: 100% Cotton - Yarn Dyed,This is a lined garment,Pattern: Solid,Color: Mint Green,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Half Elasticated Waist,This garment has Inseam Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Comfort Fit,Gathers at front",0.00,Mint Green Cotton Chambray Shorts
,"Available for Waist 19"" - 63"" | Petite - Tall,Perfect for a Sunday brunch, these paneled shorts are a blend of comfy and chic. Made from Azo-Free dyed 100% cotton, it features slash pockets for all your essentials. These micro-length shorts come complete with a fully elasticated waist for a snug fit. Style it with an off-white camisole and flip-ons, and be sure to get noticed.,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT40,---------------------------,HANDSPUN AND HAND WOVEN + AZO-FREE DYED,When fiber is spun by hand using tools like the spindle and distaff, the yarn is handspun. When these yarns are woven by hand or on an unpowered loom, they form a handspun and hand woven fabric.

It has slight imperfections, but some people call it 'art to wear.' Now, when such fabrics are dyed using Azo-Free dyes, they become artisanal and good for your skin.

Azo-Free dyes are void of toxic chemicals such as chlorine bleach and carcinogens that promote growth of cancer.

These fabrics are skin-friendly for you and the artisans, and are environment-friendly.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-handspun-paneled-shorts-paneled-shorts-609353_160x.jpg?v=1626282304,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-handspun-paneled-shorts-paneled-shorts-274630_160x.jpg?v=1626282304,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-handspun-paneled-shorts-paneled-shorts-267122_160x.jpg?v=1626282304,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-handspun-paneled-shorts-paneled-shorts-778319_160x.jpg?v=1626282304,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-handspun-paneled-shorts-paneled-shorts-957734_160x.jpg?v=1626282304","₹4,450","Primary Fabric: 100% Cotton Muslin - Yarn Dyed, Azo-Free Dyed, Handspun, Hand Woven in Murshidabad (West Bengal),This is a lined garment,Pattern: Checks,Color: Powder Pink,Style: Paneled,Length: Micro Length,Mid Rise waist,Full Elasticated Waist,This garment has Slash Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Comfort Fit,Drawstring at waist",0.00,Powder Pink Handspun Mid Rise Shorts
,"Available for Waist 19"" - 63"" | Petite - Tall,A short shorts makes for a perfect wardrobe pick to deal with hot summer days. What makes them even better is a comfy straight fit and functional pockets. Pull on a white tee, and take it everywhere with you - casual day-out, beach, or a brunch.,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT13,---------------------------,BAGRU HAND BLOCK PRINT,Bagru hand-block printing originated from one of the most famous centers of hand block printing in Bagru, Rajasthan. Firstly, a plain bright fabric is tinted yellow using Harda powder. Then, natural colors such as red, black, and maroon are used for printing using carved wooden blocks.,The more blocks used, the more detailed the Bagru print is.,Read more about Bagru Hand-Block Print,Handmade - With Love, For You, By Us.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-542898_160x.jpg?v=1625993460,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-439136_160x.jpg?v=1625993460,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-882396_160x.jpg?v=1625993460,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-516913_160x.jpg?v=1625993460,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mustard-paisley-straight-short-shorts-short-shorts-362635_160x.jpg?v=1625993460","₹3,540","Craft: Bagru Hand Block Print,Primary Fabric: 100% Cotton - Natural Dyed, Hand Block Printed in Bagru (Rajasthan),Pattern: Paisley, Contemporary, Traditional,Color: Mustard,Button Type: Shell,Style: Short, Straight,Length: Mid-Thigh Length,High Rise waist,Banded Waist,This garment has Slash Pocket, Welt Pocket,Number of Pockets: 3,Garment Transparency: Opaque,Slim Fit,Belt Loops,Exposed Zip at The Front",0.00,Bagru Block Print Mustard Straight Shorts
,"Available for Waist 19"" - 63"" | Petite - Tall,You haven't felt comfortable until you've put on these short boxer shorts. Breezy cotton cambric fabric, a loose fit, and inseam pockets - it doesn't get any comfier. The handcrafted tasseled drawstrings make it prettier to hang around in it all day paired with a blue crop top!,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT10,---------------------------,SANGANERI HAND BLOCK PRINT,Sanganeri hand-block printing originated 5 centuries ago in Sanganer, a village near Jaipur, Rajasthan. Wooden blocks are used to hand-print the pattern on the fabric directly.,More the blocks used, more detailed these block print clothes are.,Read more about Sanganeri Hand-Block Print,Handmade - With Love, For You, By Us.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-632362_160x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-516623_160x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-782747_160x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-582223_160x.jpg?v=1626188018,//cdn.shopify.com/s/files/1/0534/2501/2925/products/elastic-waist-striped-short-shorts-short-short-964367_160x.jpg?v=1626188018","₹3,690","Craft: Sanganeri Hand Block Print,Primary Fabric: 100% Cotton - Azo-Free Dyed, Hand Block Printed in Sanganer (Rajasthan),This is a lined garment,Pattern: Stripes,Color: White,Style: Short, Boxers,Length: Mid-Thigh Length,Mid Rise waist,Full Elasticated Waist,This garment has Inseam Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Relaxed Fit,Elasticized Drawstring at Waist,Handcrafted Tassels at Waist",0.00,Block Printed Striped Boxer Shorts
,"Available for Waist 19"" - 63"" | Petite - Tall,A cute pair of striped short shorts made of breathable cotton, printed in natural Bagru print, and has slant pockets with additional mobile pockets. What is more snug and cute? Pair it with a black crop top, and head out for a brunch or the beach!,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT17,---------------------------,BAGRU HAND BLOCK PRINT,Bagru hand-block printing originated from one of the most famous centers of hand block printing in Bagru, Rajasthan. Firstly, a plain bright fabric is tinted yellow using Harda powder. Then, natural colors such as red, black, and maroon are used for printing using carved wooden blocks.,The more blocks used, the more detailed the Bagru print is.,Read more about Bagru Hand-Block Print,Handmade - With Love, For You, By Us.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-mobile-pocket-short-shorts-short-shorts-367433_160x.jpg?v=1626171990,//cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-mobile-pocket-short-shorts-short-shorts-511714_160x.jpg?v=1626171990,//cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-mobile-pocket-short-shorts-short-shorts-997255_160x.jpg?v=1626171990,//cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-mobile-pocket-short-shorts-short-shorts-429509_160x.jpg?v=1626171990,//cdn.shopify.com/s/files/1/0534/2501/2925/products/striped-mobile-pocket-short-shorts-short-shorts-306455_160x.jpg?v=1626171990","₹3,010","Craft: Bagru Hand Block Print,Primary Fabric: 100% Cotton - Natural Dyed, Hand Block Printed in Bagru (Rajasthan),Pattern: Stripes,Color: Black,Button Type: Wood,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,This garment has Slash Pocket, Mobile Pocket,Number of Pockets: 4,Garment Transparency: Translucent,Slim Fit,Belt Loops,Exposed Zip at Front",0.00,Striped Mobile Pocket Bagru Short Shorts
"Teal,Olive Green,Beige,Brick Red","Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT2C,---------------------------,100% COTTON,100% Cotton is the epitome of versatility and longevity. It is breathable and super absorbent, keeping you fresh all day. Cotton does not retain odor and has been a staple fabric for years.,It's good for your skin and the planet.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-mid-rise-cotton-straight-shorts-straight-shorts-665511_160x.jpg?v=1611242420,//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-mid-rise-cotton-straight-shorts-straight-shorts-112654_160x.jpg?v=1611242420,//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-mid-rise-cotton-straight-shorts-straight-shorts-691123_160x.jpg?v=1611242420,//cdn.shopify.com/s/files/1/0534/2501/2925/products/beige-mid-rise-cotton-straight-shorts-straight-shorts-493265_160x.jpg?v=1611242420","₹1,880","Primary Fabric: 100% Cotton,Pattern: Solid,Color: Beige,Style: Straight,Length: Mid-Thigh Length,Mid Rise waist,Full Elasticated Waist,This garment has Inseam Pocket,Number of Pockets: 2,Garment Transparency: Opaque,Comfort Fit,Drawstring at Waist",0.00,Beige Mid-Rise Cotton Straight Shorts
Mint Green,"Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT41A,---------------------------,HANDSPUN AND HAND WOVEN + AZO-FREE DYED,When fiber is spun by hand using tools like the spindle and distaff, the yarn is handspun. When these yarns are woven by hand or on an unpowered loom, they form a handspun and hand woven fabric.

It has slight imperfections, but some people call it 'art to wear.' Now, when such fabrics are dyed using Azo-Free dyes, they become artisanal and good for your skin.

Azo-Free dyes are void of toxic chemicals such as chlorine bleach and carcinogens that promote growth of cancer.

These fabrics are skin-friendly for you and the artisans, and are environment-friendly.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-849884_160x.jpg?v=1626080718,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-881441_160x.jpg?v=1626080718,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-572218_160x.jpg?v=1626080718,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-234023_160x.jpg?v=1626080718,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-587743_160x.jpg?v=1626080718,//cdn.shopify.com/s/files/1/0534/2501/2925/products/mint-green-handspun-mid-rise-shorts-short-shorts-321814_160x.jpg?v=1626080718","₹3,570","Primary Fabric: 100% Cotton - Yarn Dyed, Azo-Free Dyed, Handspun, Hand Woven in Murshidabad (West Bengal),This is a lined garment,Pattern: Solid,Color: Mint Green,Button Type: Shell,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Half Elasticated Waist, Banded waist,This garment has Welt Pocket, Patch Pocket, Flap Pocket,Number of Pockets: 4,Garment Transparency: Opaque,Relaxed Fit",0.00,Mint Green Handspun Mid-Rise Shorts
"Powder Blue,Brick Red,Powder Pink,Rust,Yellow,Khaki Green","Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT21A,---------------------------,HANDSPUN AND HAND WOVEN + VEGETABLE DYED +,When fiber is spun by hand using tools like the spindle and distaff, the yarn is handspun. When these yarns are woven by hand or on an unpowered loom, they form a handspun and hand woven fabric.

It has slight imperfections, but some people call it 'art to wear.' Now, when such fabrics are dyed using vegetable dyes, they become artisanal and good for your skin.

Vegetable dyes, as the name suggests, are derived from everyday vegetables and plants. These fabrics are skin-friendly for you and the artisans, and are environment-friendly.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-323649_160x.jpg?v=1626282234,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-832460_160x.jpg?v=1626282234,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-569170_160x.jpg?v=1626282234,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-380090_160x.jpg?v=1626282234,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-515609_160x.jpg?v=1626282234,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-blue-vegetable-dyed-handspun-short-shorts-short-shorts-276819_160x.jpg?v=1626282234","₹4,660","Primary Fabric: 100% Cotton - Vegetable Dyed in Ahmedabad (Gujarat), Handspun, Hand Woven in Nagri (Tamil Nadu),Pattern: Solid,Color: Powder Blue,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Full Elasticated Waist, Attached Belt at Waist,This garment has Patch Pocket, Mobile Pocket,Number of Pockets: 4,Garment Transparency: Opaque,Comfort Fit",0.00,Powder Blue Vegetable Dyed Handspun Short Shorts
"Powder Blue,Brick Red,Powder Pink,Rust,Yellow,Khaki Green","Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT21B,---------------------------,HANDSPUN AND HAND WOVEN + VEGETABLE DYED +,When fiber is spun by hand using tools like the spindle and distaff, the yarn is handspun. When these yarns are woven by hand or on an unpowered loom, they form a handspun and hand woven fabric.

It has slight imperfections, but some people call it 'art to wear.' Now, when such fabrics are dyed using vegetable dyes, they become artisanal and good for your skin.

Vegetable dyes, as the name suggests, are derived from everyday vegetables and plants. These fabrics are skin-friendly for you and the artisans, and are environment-friendly.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-663628_160x.jpg?v=1626188524,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-577627_160x.jpg?v=1626188524,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-578294_160x.jpg?v=1626188524,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-461294_160x.jpg?v=1626188524,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-392414_160x.jpg?v=1626188524,//cdn.shopify.com/s/files/1/0534/2501/2925/products/brick-red-vegetable-dyed-handspun-short-shorts-short-shorts-354640_160x.jpg?v=1626188524","₹4,660","Primary Fabric: 100% Cotton - Vegetable Dyed in Ahmedabad (Gujarat), Handspun, Hand Woven in Nagri (Tamil Nadu),Pattern: Solid,Color: Brick Red,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Full Elasticated Waist, Attached Belt at Waist,This garment has Patch Pocket, Mobile Pocket,Number of Pockets: 4,Garment Transparency: Opaque,Comfort Fit",0.00,Brick Red Vegetable Dyed Handspun Short Shorts
"Powder Blue,Brick Red,Powder Pink,Rust,Yellow,Khaki Green","Available for Waist 19"" - 63"" | Petite - Tall,Our artisans craft each piece, exclusively for you. Being handcrafted, every garment is unique.,Disclaimer: All products shown in this picture, apart from these Shorts, are purely for Styling and Photography purposes. These will not be included in your order.,We have an array of size and style options in shorts. We offer tall women's shorts and women's petite shorts. Scroll through our range of best plus size shorts.,SKU: WSRT21C,---------------------------,HANDSPUN AND HAND WOVEN + VEGETABLE DYED +,When fiber is spun by hand using tools like the spindle and distaff, the yarn is handspun. When these yarns are woven by hand or on an unpowered loom, they form a handspun and hand woven fabric.

It has slight imperfections, but some people call it 'art to wear.' Now, when such fabrics are dyed using vegetable dyes, they become artisanal and good for your skin.

Vegetable dyes, as the name suggests, are derived from everyday vegetables and plants. These fabrics are skin-friendly for you and the artisans, and are environment-friendly.","//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-982182_160x.jpg?v=1626282323,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-227718_160x.jpg?v=1626282323,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-969847_160x.jpg?v=1626282323,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-993785_160x.jpg?v=1626282323,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-551003_160x.jpg?v=1626282323,//cdn.shopify.com/s/files/1/0534/2501/2925/products/powder-pink-vegetable-dyed-handspun-short-shorts-short-shorts-728897_160x.jpg?v=1626282323","₹4,660","Primary Fabric: 100% Cotton - Vegetable Dyed in Ahmedabad (Gujarat), Handspun, Hand Woven in Nagri (Tamil Nadu),Pattern: Solid,Color: Powder Pink,Style: Short,Length: Mid-Thigh Length,Mid Rise waist,Full Elasticated Waist, Attached Belt at Waist,This garment has Patch Pocket, Mobile Pocket,Number of Pockets: 4,Garment Transparency: Opaque,Comfort Fit",0.00,Powder Pink Vegetable Dyed Handspun Short Shorts
